city,ward,issue_type,reported_date,acknowledged_date,action_start_date,resolved_date,status,resolution_time_days,source_file
bengaluru,yelahanka,damaged footpath,2022-02-07,2022-02-10 00:00:00,2022-02-12 00:00:00,2022-02-27 00:00:00,resolved,20.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,pothole,2022-02-07,2022-02-10 00:00:00,2022-02-14 00:00:00,2022-02-28 00:00:00,resolved,21.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2022-02-07,2022-02-07 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2022-02-07,2022-02-09 00:00:00,2022-02-12 00:00:00,2022-03-03 00:00:00,resolved,24.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2022-02-08,2022-02-11 00:00:00,2022-02-14 00:00:00,2022-03-22 00:00:00,resolved,42.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2022-02-08,2022-02-11 00:00:00,2022-02-14 00:00:00,2022-03-04 00:00:00,resolved,24.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,pothole,2022-02-08,2022-02-11 00:00:00,2022-02-15 00:00:00,2022-03-01 00:00:00,resolved,21.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,broken streetlight,2022-02-08,2022-02-09 00:00:00,2022-02-10 00:00:00,2022-02-22 00:00:00,resolved,14.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2022-02-08,2022-02-09 00:00:00,2022-02-12 00:00:00,2022-03-14 00:00:00,resolved,34.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,sewage issue,2022-02-09,2022-02-11 00:00:00,2022-02-16 00:00:00,2022-03-16 00:00:00,resolved,35.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,broken streetlight,2022-02-09,2022-02-11 00:00:00,2022-02-12 00:00:00,2022-02-28 00:00:00,resolved,19.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2022-02-09,2022-02-11 00:00:00,2022-02-13 00:00:00,2022-03-10 00:00:00,resolved,29.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2022-02-09,2022-02-11 00:00:00,2022-02-14 00:00:00,2022-02-24 00:00:00,resolved,15.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2022-02-09,2022-02-12 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2022-02-10,2022-02-11 00:00:00,2022-02-16 00:00:00,2022-02-24 00:00:00,resolved,14.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2022-02-10,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2022-02-10,2022-02-11 00:00:00,2022-02-14 00:00:00,2022-02-28 00:00:00,resolved,18.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2022-02-10,2022-02-10 00:00:00,2022-02-12 00:00:00,2022-02-24 00:00:00,resolved,14.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,sewage issue,2022-02-10,2022-02-10 00:00:00,2022-02-11 00:00:00,2022-02-28 00:00:00,resolved,18.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2022-02-11,2022-02-12 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,damaged footpath,2022-02-11,2022-02-13 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2022-02-11,2022-02-12 00:00:00,2022-02-15 00:00:00,2022-02-20 00:00:00,resolved,9.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,garbage overflow,2022-02-11,2022-02-14 00:00:00,2022-02-16 00:00:00,2022-03-08 00:00:00,resolved,25.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,damaged footpath,2022-02-11,2022-02-14 00:00:00,2022-02-19 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2022-02-11,2022-02-13 00:00:00,2022-02-17 00:00:00,2022-03-13 00:00:00,resolved,30.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2022-02-11,2022-02-11 00:00:00,2022-02-12 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,broken streetlight,2022-02-12,2022-02-13 00:00:00,2022-02-14 00:00:00,2022-03-02 00:00:00,resolved,18.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2022-02-12,2022-02-12 00:00:00,2022-02-16 00:00:00,2022-03-12 00:00:00,resolved,28.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,sewage issue,2022-02-13,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,damaged footpath,2022-02-13,2022-02-13 00:00:00,2022-02-14 00:00:00,2022-03-09 00:00:00,resolved,24.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,pothole,2022-02-13,2022-02-14 00:00:00,2022-02-17 00:00:00,2022-03-10 00:00:00,resolved,25.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,damaged footpath,2022-02-13,2022-02-14 00:00:00,2022-02-18 00:00:00,2022-03-15 00:00:00,resolved,30.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2022-02-13,2022-02-14 00:00:00,2022-02-16 00:00:00,2022-03-18 00:00:00,resolved,33.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2022-02-13,2022-02-13 00:00:00,2022-02-17 00:00:00,2022-02-24 00:00:00,resolved,11.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,sewage issue,2022-02-14,2022-02-17 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2022-02-14,2022-02-14 00:00:00,2022-02-18 00:00:00,2022-02-28 00:00:00,resolved,14.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,damaged footpath,2022-02-14,2022-02-16 00:00:00,2022-02-21 00:00:00,2022-03-05 00:00:00,resolved,19.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2022-02-15,2022-02-17 00:00:00,2022-02-18 00:00:00,2022-02-25 00:00:00,resolved,10.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2022-02-15,2022-02-16 00:00:00,2022-02-20 00:00:00,2022-03-16 00:00:00,resolved,29.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2022-02-15,2022-02-18 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2022-02-16,2022-02-16 00:00:00,2022-02-17 00:00:00,2022-03-13 00:00:00,resolved,25.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2022-02-16,2022-02-17 00:00:00,2022-02-18 00:00:00,2022-03-02 00:00:00,resolved,14.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,damaged footpath,2022-02-17,2022-02-17 00:00:00,2022-02-18 00:00:00,2022-03-04 00:00:00,resolved,15.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2022-02-17,2022-02-17 00:00:00,2022-02-20 00:00:00,2022-03-04 00:00:00,resolved,15.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,broken streetlight,2022-02-17,2022-02-18 00:00:00,2022-02-19 00:00:00,2022-03-14 00:00:00,resolved,25.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,water supply issue,2022-02-17,2022-02-20 00:00:00,2022-02-25 00:00:00,2022-03-06 00:00:00,resolved,17.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2022-02-17,2022-02-17 00:00:00,2022-02-18 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,water supply issue,2022-02-17,2022-02-19 00:00:00,2022-02-24 00:00:00,2022-03-01 00:00:00,resolved,12.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2022-02-18,2022-02-21 00:00:00,2022-02-22 00:00:00,2022-02-26 00:00:00,resolved,8.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2022-02-18,2022-02-21 00:00:00,2022-02-22 00:00:00,2022-03-05 00:00:00,resolved,15.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2022-02-19,2022-02-21 00:00:00,2022-02-23 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,water supply issue,2022-02-19,2022-02-19 00:00:00,2022-02-24 00:00:00,2022-02-26 00:00:00,resolved,7.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,pothole,2022-02-20,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2022-02-20,2022-02-21 00:00:00,2022-02-26 00:00:00,2022-03-14 00:00:00,resolved,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2022-02-20,2022-02-23 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,garbage overflow,2022-02-20,2022-02-22 00:00:00,2022-02-24 00:00:00,2022-03-26 00:00:00,resolved,34.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,broken streetlight,2022-02-20,2022-02-21 00:00:00,2022-02-23 00:00:00,2022-03-20 00:00:00,resolved,28.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,garbage overflow,2022-02-21,2022-02-23 00:00:00,2022-02-27 00:00:00,2022-03-14 00:00:00,resolved,21.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,sewage issue,2022-02-21,2022-02-21 00:00:00,2022-02-22 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2022-02-21,2022-02-21 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,water supply issue,2022-02-21,2022-02-21 00:00:00,2022-02-25 00:00:00,2022-02-28 00:00:00,resolved,7.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,pothole,2022-02-22,2022-02-22 00:00:00,2022-02-24 00:00:00,2022-03-24 00:00:00,resolved,30.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,damaged footpath,2022-02-23,2022-02-24 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2022-02-23,2022-02-26 00:00:00,2022-02-28 00:00:00,2022-03-27 00:00:00,resolved,32.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2022-02-23,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2022-02-24,2022-02-27 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,pothole,2022-02-24,2022-02-25 00:00:00,2022-03-02 00:00:00,2022-03-12 00:00:00,resolved,16.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,pothole,2022-02-25,2022-02-25 00:00:00,2022-03-01 00:00:00,2022-03-26 00:00:00,resolved,29.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,garbage overflow,2022-02-26,2022-02-28 00:00:00,2022-03-05 00:00:00,2022-03-19 00:00:00,resolved,21.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,garbage overflow,2022-02-26,2022-02-26 00:00:00,2022-03-01 00:00:00,2022-03-24 00:00:00,resolved,26.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2022-02-26,2022-03-01 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2022-02-27,2022-03-01 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,water supply issue,2022-02-27,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,water supply issue,2022-02-27,2022-03-01 00:00:00,2022-03-06 00:00:00,2022-03-15 00:00:00,resolved,16.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2022-02-27,2022-02-28 00:00:00,2022-03-01 00:00:00,2022-03-03 00:00:00,resolved,4.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2022-02-27,2022-02-27 00:00:00,2022-03-03 00:00:00,2022-03-14 00:00:00,resolved,15.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,broken streetlight,2022-02-28,2022-02-28 00:00:00,2022-03-01 00:00:00,2022-03-06 00:00:00,resolved,6.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2022-02-28,2022-03-01 00:00:00,2022-03-06 00:00:00,2022-03-10 00:00:00,resolved,10.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,broken streetlight,2022-02-28,2022-02-28 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2022-02-28,2022-02-28 00:00:00,2022-03-01 00:00:00,2022-03-10 00:00:00,resolved,10.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,sewage issue,2022-02-28,2022-03-01 00:00:00,2022-03-05 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,damaged footpath,2022-02-28,2022-03-01 00:00:00,2022-03-06 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,sewage issue,2022-02-28,2022-03-03 00:00:00,2022-03-07 00:00:00,2022-03-24 00:00:00,resolved,24.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2022-02-28,2022-03-01 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,water supply issue,2022-02-28,2022-02-28 00:00:00,2022-03-03 00:00:00,2022-03-09 00:00:00,resolved,9.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,water supply issue,2022-03-01,2022-03-01 00:00:00,2022-03-03 00:00:00,2022-03-11 00:00:00,resolved,10.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2022-03-01,2022-03-02 00:00:00,2022-03-07 00:00:00,2022-03-25 00:00:00,resolved,24.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2022-03-01,2022-03-01 00:00:00,2022-03-05 00:00:00,2022-03-14 00:00:00,resolved,13.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,garbage overflow,2022-03-01,2022-03-02 00:00:00,2022-03-04 00:00:00,2022-03-13 00:00:00,resolved,12.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,water supply issue,2022-03-01,2022-03-01 00:00:00,2022-03-03 00:00:00,2022-03-10 00:00:00,resolved,9.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2022-03-01,2022-03-03 00:00:00,2022-03-05 00:00:00,2022-03-29 00:00:00,resolved,28.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,sewage issue,2022-03-01,2022-03-02 00:00:00,2022-03-04 00:00:00,2022-04-17 00:00:00,resolved,47.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,sewage issue,2022-03-01,2022-03-02 00:00:00,2022-03-04 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2022-03-02,2022-03-05 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2022-03-02,2022-03-03 00:00:00,2022-03-06 00:00:00,2022-03-18 00:00:00,resolved,16.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2022-03-02,2022-03-02 00:00:00,2022-03-05 00:00:00,2022-03-31 00:00:00,resolved,29.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,pothole,2022-03-02,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2022-03-02,2022-03-02 00:00:00,2022-03-05 00:00:00,2022-03-26 00:00:00,resolved,24.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2022-03-03,2022-03-05 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2022-03-03,2022-03-06 00:00:00,2022-03-11 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2022-03-03,2022-03-06 00:00:00,2022-03-09 00:00:00,2022-03-31 00:00:00,resolved,28.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,water supply issue,2022-03-03,2022-03-04 00:00:00,2022-03-08 00:00:00,2022-03-12 00:00:00,resolved,9.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,damaged footpath,2022-03-03,2022-03-06 00:00:00,2022-03-11 00:00:00,2022-04-03 00:00:00,resolved,31.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2022-03-04,2022-03-06 00:00:00,2022-03-09 00:00:00,2022-03-13 00:00:00,resolved,9.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,garbage overflow,2022-03-04,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2022-03-05,2022-03-07 00:00:00,2022-03-11 00:00:00,2022-03-27 00:00:00,resolved,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,pothole,2022-03-05,2022-03-05 00:00:00,2022-03-07 00:00:00,2022-03-26 00:00:00,resolved,21.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2022-03-05,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,damaged footpath,2022-03-05,2022-03-08 00:00:00,2022-03-11 00:00:00,2022-04-07 00:00:00,resolved,33.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2022-03-05,2022-03-05 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2022-03-06,2022-03-09 00:00:00,2022-03-12 00:00:00,2022-03-31 00:00:00,resolved,25.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,broken streetlight,2022-03-06,2022-03-08 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,garbage overflow,2022-03-06,2022-03-07 00:00:00,2022-03-09 00:00:00,2022-03-21 00:00:00,resolved,15.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,sewage issue,2022-03-06,2022-03-07 00:00:00,2022-03-10 00:00:00,2022-04-23 00:00:00,resolved,48.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2022-03-07,2022-03-07 00:00:00,2022-03-12 00:00:00,2022-03-23 00:00:00,resolved,16.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,broken streetlight,2022-03-07,2022-03-08 00:00:00,2022-03-09 00:00:00,2022-03-15 00:00:00,resolved,8.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,sewage issue,2022-03-07,2022-03-07 00:00:00,2022-03-11 00:00:00,2022-03-24 00:00:00,resolved,17.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,water supply issue,2022-03-08,2022-03-08 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2022-03-08,2022-03-11 00:00:00,2022-03-12 00:00:00,2022-04-17 00:00:00,resolved,40.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2022-03-08,2022-03-08 00:00:00,2022-03-10 00:00:00,2022-03-13 00:00:00,resolved,5.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2022-03-08,2022-03-08 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,pothole,2022-03-09,2022-03-11 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,broken streetlight,2022-03-09,2022-03-09 00:00:00,2022-03-13 00:00:00,2022-03-29 00:00:00,resolved,20.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,sewage issue,2022-03-10,2022-03-13 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,broken streetlight,2022-03-11,2022-03-12 00:00:00,2022-03-16 00:00:00,2022-04-01 00:00:00,resolved,21.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2022-03-11,2022-03-14 00:00:00,2022-03-16 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,water supply issue,2022-03-11,2022-03-11 00:00:00,2022-03-16 00:00:00,2022-03-20 00:00:00,resolved,9.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,sewage issue,2022-03-12,2022-03-14 00:00:00,2022-03-18 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,pothole,2022-03-13,2022-03-15 00:00:00,2022-03-18 00:00:00,2022-03-23 00:00:00,resolved,10.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,damaged footpath,2022-03-13,2022-03-16 00:00:00,2022-03-21 00:00:00,2022-04-11 00:00:00,resolved,29.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,water supply issue,2022-03-14,2022-03-17 00:00:00,2022-03-18 00:00:00,2022-03-27 00:00:00,resolved,13.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,garbage overflow,2022-03-14,2022-03-16 00:00:00,2022-03-21 00:00:00,2022-04-11 00:00:00,resolved,28.0,bengaluru_civic_issues_v6.csv
bengaluru,electronic city,pothole,2022-03-14,2022-03-17 00:00:00,2022-03-18 00:00:00,2022-04-02 00:00:00,resolved,19.0,bengaluru_civic_issues_v6.csv
bengaluru,yelahanka,sewage issue,2022-03-14,2022-03-16 00:00:00,2022-03-18 00:00:00,unknown,in progress,22.0,bengaluru_civic_issues_v6.csv
bengaluru,jayanagar,sewage issue,2022-03-14,2022-03-14 00:00:00,2022-03-19 00:00:00,2022-04-30 00:00:00,resolved,47.0,bengaluru_civic_issues_v6.csv
bengaluru,indiranagar,broken streetlight,2022-03-15,2022-03-15 00:00:00,2022-03-18 00:00:00,2022-04-05 00:00:00,resolved,21.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,damaged footpath,2022-03-15,2022-03-18 00:00:00,2022-03-20 00:00:00,2022-04-01 00:00:00,resolved,17.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,broken streetlight,2022-03-16,2022-03-17 00:00:00,2022-03-19 00:00:00,2022-04-07 00:00:00,resolved,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,damaged footpath,2022-03-16,2022-03-16 00:00:00,2022-03-19 00:00:00,2022-04-10 00:00:00,resolved,25.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2022-03-16,2022-03-17 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,whitefield,garbage overflow,2022-03-17,2022-03-18 00:00:00,2022-03-22 00:00:00,2022-04-02 00:00:00,resolved,16.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2022-03-17,unknown,unknown,unknown,ignored,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2022-03-17,2022-03-20 00:00:00,unknown,unknown,acknowledged,22.0,bengaluru_civic_issues_v6.csv
bengaluru,btm layout,garbage overflow,2022-03-17,2022-03-19 00:00:00,2022-03-23 00:00:00,2022-04-01 00:00:00,resolved,15.0,bengaluru_civic_issues_v6.csv
